Timestamp,Value,Result
1728538997.1484544,0,Backward
1728538997.1495106,0,Backward
1728538997.1495106,0,Backward
1728538997.1497598,0,Backward
1728538997.1499798,0,Backward
1728538997.1499798,0,Backward
1728538997.1499798,0,Backward
1728538997.1499798,0,Backward
1728538997.1499798,0,Backward
1728538997.1499798,0,Backward
1728538997.1499798,0,Backward
1728538997.1499798,0,Backward
1728538997.1499798,0,Backward
1728538997.1499798,0,Backward
1728538997.1499798,0,Backward
1728538997.1499798,0,Backward
1728538997.1499798,0,Backward
1728538997.1499798,0,Backward
1728538997.1499798,0,Backward
1728538997.1517682,0,Backward
1728538997.1517682,0,Backward
1728538997.1517682,0,Backward
1728538997.1517682,0,Backward
1728538997.1517682,0,Backward
1728538997.1517682,0,Backward
1728538997.1517682,0,Backward
1728538997.1517682,0,Backward
1728538997.1517682,0,Backward
1728538997.1517682,0,Backward
1728538997.1517682,0,Backward
1728538997.1517682,0,Backward
1728538997.1517682,0,Backward
1728538997.1517682,0,Backward
1728538997.1517682,0,Backward
1728538997.1517682,0,Backward
1728538997.1517682,0,Backward
1728538997.1517682,0,Backward
1728538997.1517682,0,Backward
1728538997.1517682,0,Backward
1728538997.1517682,0,Backward
1728538997.1545172,0,Backward
1728538997.1545172,0,Backward
1728538997.154903,0,Backward
1728538997.154903,0,Backward
1728538997.154903,0,Backward
1728538997.154903,0,Backward
1728538997.154903,0,Backward
1728538997.154903,0,Backward
1728538997.154903,0,Backward
1728538997.154903,0,Backward
1728538997.154903,0,Backward
1728538997.154903,0,Backward
1728538997.1562445,0,Backward
1728538997.1562445,0,Backward
1728538997.1562445,0,Backward
1728538997.1562445,0,Backward
1728538997.1562445,0,Backward
1728538997.1562445,0,Backward
1728538997.1562445,0,Backward
1728538997.1562445,0,Backward
1728538997.157261,0,Backward
1728538997.157261,0,Backward
1728538997.1575112,0,Backward
1728538997.1575112,0,Backward
1728538997.1575112,0,Backward
1728538997.157969,0,Backward
1728538997.157969,0,Backward
1728538997.157969,0,Backward
1728538997.157969,0,Backward
1728538997.157969,0,Backward
1728538997.157969,0,Backward
1728538997.157969,0,Backward
1728538997.157969,0,Backward
1728538997.157969,0,Backward
1728538997.157969,0,Backward
1728538997.157969,0,Backward
1728538997.157969,0,Backward
1728538997.157969,0,Backward
1728538997.1596954,0,Backward
1728538997.1596954,0,Backward
1728538997.1596954,0,Backward
1728538997.1596954,0,Backward
1728538997.1596954,0,Backward
1728538997.1596954,0,Backward
1728538997.1596954,0,Backward
1728538997.1596954,0,Backward
1728538997.161302,0,Backward
1728538997.161302,0,Backward
1728538997.161302,0,Backward
1728538997.161302,0,Backward
1728538997.161302,0,Backward
1728538997.161302,0,Backward
1728538997.1623342,0,Backward
1728538997.1623342,0,Backward
1728538997.1623342,0,Backward
1728538997.1623342,0,Backward
1728538997.1623342,0,Backward
1728538997.1623342,0,Backward
1728538997.1623342,0,Backward
1728538997.1623342,0,Backward
1728538997.1623342,0,Backward
1728538997.1634529,0,Backward
1728538997.1634529,0,Backward
1728538997.1634529,0,Backward
1728538997.1634529,0,Backward
1728538997.1634529,0,Backward
1728538997.1634529,0,Backward
1728538997.1634529,0,Backward
1728538997.1634529,0,Backward
1728538997.1634529,0,Backward
1728538997.1645708,0,Backward
1728538997.1645708,0,Backward
1728538997.164905,0,Backward
1728538997.164905,0,Backward
1728538997.164905,0,Backward
1728538997.164905,0,Backward
1728538997.164905,0,Backward
1728538997.164905,0,Backward
1728538997.164905,0,Backward
1728538997.164905,0,Backward
1728538997.164905,0,Backward
1728538997.164905,0,Backward
1728538997.164905,0,Backward
1728538997.164905,0,Backward
1728538997.164905,0,Backward
1728538997.164905,0,Backward
1728538997.164905,0,Backward
1728538997.1667988,0,Backward
1728538997.1667988,0,Backward
1728538997.1667988,0,Backward
1728538997.1667988,0,Backward
1728538997.1667988,0,Backward
